epoch,set,loss,acc
1,train,2.524502722677105,0.18362618093329514
1,valid,2862.3981575739385,0.1525
2,train,2.4207731088798843,0.20823790438018894
2,valid,5752.828259372413,0.1409375
3,train,2.1752350373354132,0.2300046521614658
3,valid,190.26949817419052,0.1175
4,train,2.067754115752562,0.2606373461208131
4,valid,2.634516389369965,0.239375
5,train,2.064453869162198,0.2684118236472946
5,valid,5.324196054935455,0.1625
6,train,1.9925892959854645,0.2865910392212997
6,valid,176.99614834427834,0.1621875
7,train,1.971829961201471,0.29582379043801893
7,valid,2.367026609182358,0.2203125
8,train,1.9362259556153016,0.30247995991983967
8,valid,19.536588033437727,0.12875
9,train,1.904263187505917,0.3148708130546808
9,valid,1693.3421869003773,0.1259375
10,train,2.096350240086267,0.2655936873747495
10,valid,498.0007548558712,0.1653125
11,train,2.1378578549635434,0.2510288434010879
11,valid,5.854767528772354,0.20875
12,train,2.1302520103588374,0.23672344689378758
12,valid,1374510.416417533,0.096875
13,train,2.1535034079351023,0.23923740337818492
13,valid,588.0306376492977,0.1940625
14,train,2.115065134598879,0.24580410821643287
14,valid,618.5651756930351,0.1475
15,train,2.0749913411054437,0.25383803320927567
15,valid,146.23435833454133,0.07625
16,train,2.0408015874679197,0.2605299885485256
16,valid,61.83826542377472,0.164375
17,train,2.030412887284655,0.2642696106498712
17,valid,5561.795917384625,0.10625
18,train,2.0976816821910576,0.25465216146578873
18,valid,139670.3938597028,0.0978125
19,train,2.1548724788463187,0.24161716289722301
19,valid,5574.394805368185,0.1515625
20,train,2.099778234600304,0.2469939879759519
20,valid,3541.4354040408134,0.11625
21,train,2.1072112641974776,0.2482017606641855
21,valid,670.4925227379799,0.1021875
22,train,2.066510249713141,0.26421593186372744
22,valid,248619.5128024292,0.129375
23,train,2.0922580845131424,0.2628381763527054
23,valid,37264.11934248604,0.09875
24,train,2.1305328132155426,0.26945855997709706
24,valid,1207982.8011162544,0.1421875
25,train,2.1205471369450937,0.2702369023761809
25,valid,56764.69315000534,0.230625
26,train,2.039408841448461,0.2812321070712855
26,valid,73363.06479211092,0.143125
27,train,1.9881788284362916,0.28939128256513025
27,valid,35785.356875,0.1021875
28,train,2.033238618072861,0.28041797881477243
28,valid,915031910.6422883,0.186875
29,train,2.1101693048744736,0.259760592613799
