epoch,set,loss,acc
89,valid,63558.33139490366,0.25375
90,train,1.6415527915667913,0.3933491983967936
90,valid,1363505.2940443337,0.123125
91,train,1.6172676719501167,0.4051048525622674
91,valid,226471389.81438476,0.1909375
92,train,1.618174688132827,0.4052837818494131
92,valid,4720594.852851567,0.0634375
93,train,1.6191030098106676,0.4076456484397366
93,valid,134767.22901786806,0.1515625
94,train,1.6076773694139683,0.4127004008016032
94,valid,18592878087108.24,0.0790625
95,train,1.6406875867881852,0.403091898081878
95,valid,112390073.67297928,0.116875
96,train,1.6573290741276407,0.40455017177211566
96,valid,44610544.729375,0.1515625
97,train,1.612290749330081,0.4104458917835671
97,valid,237250779.18214917,0.1390625
98,train,1.6229287627225888,0.405498496993988
98,valid,147571463.805,0.078125
99,train,1.6069008527633422,0.41432865731462926
99,valid,87685.0696401763,0.140625
100,train,1.6216757230624885,0.40757407672487833
100,valid,7204768.445625,0.095
