epoch,set,loss,acc,reg
1,train,2.1105179834365844,0.28251666666666664,0.0
1,valid,1.7723839620749156,0.28958333333333336,0.0
2,train,1.6527961514790852,0.3423333333333333,0.0
2,valid,2.1386337761084238,0.27666666666666667,0.0
3,train,1.5609763746261596,0.3793,0.0
3,valid,1.515401447614034,0.36175,0.0
4,train,1.4219134170214336,0.40301666666666663,0.0
4,valid,1.5419982008139292,0.41650000000000004,0.0
5,train,1.3404208033879599,0.435,0.0
5,valid,1.4641295400758585,0.40449999999999997,0.0
6,train,1.341701064904531,0.4362,0.0
6,valid,1.4065282933910688,0.4821666666666667,0.0
7,train,1.2574522442817688,0.45916666666666667,0.0
7,valid,0.9847907519340515,0.5188333333333334,0.0
8,train,1.2571033180554707,0.46481666666666666,0.0
8,valid,1.5683262115716934,0.4681666666666666,0.0
9,train,1.180297892888387,0.48413333333333336,0.0
9,valid,1.5093964185317357,0.48899999999999993,0.0
10,train,1.1602817257245381,0.49513333333333337,0.0
10,valid,1.028944616119067,0.5173333333333333,0.0
11,train,1.115467724164327,0.5069833333333333,0.0
11,valid,1.0235334867238999,0.5489999999999999,0.0
12,train,1.0651203317642213,0.5225666666666667,0.0
12,valid,1.5381928439438344,0.4691666666666667,0.0
13,train,1.1102094810009002,0.5205666666666667,0.0
13,valid,1.5609191250801087,0.40775,0.0
14,train,1.0701385269165038,0.5265166666666666,0.0
14,valid,1.1040440292159717,0.4814166666666667,0.0
15,train,1.00767587240537,0.5486,0.0
15,valid,1.2475685942173005,0.5066666666666667,0.0
16,train,0.9916166947682699,0.55045,0.0
16,valid,0.9199799373745918,0.5530833333333334,0.0
17,train,0.9556511494318645,0.5566833333333333,0.0
17,valid,1.0855809605369966,0.5720833333333334,0.0
18,train,0.9712743888696035,0.5599333333333333,0.0
18,valid,1.009308769106865,0.5275833333333334,0.0
19,train,0.9300843764146169,0.5701666666666667,0.0
19,valid,0.9740464409192403,0.5593333333333333,0.0
20,train,0.9772997563680013,0.5612166666666667,0.0
20,valid,0.9578362742066383,0.5773333333333333,0.0
21,train,0.8777495821317037,0.5896,0.0
21,valid,1.15344753464063,0.5561666666666667,0.0
22,train,0.9050315631628036,0.5853166666666667,0.0
22,valid,1.400667371849219,0.5454166666666667,0.0
23,train,0.9274318592548371,0.5746,0.0
23,valid,1.3564952537906356,0.4920833333333333,0.0
24,train,0.9344682556788126,0.5725666666666667,0.0
24,valid,0.9111895848313968,0.5613333333333334,0.0
25,train,0.8971792171796162,0.5866833333333333,0.0
25,valid,0.8760486959417662,0.602,0.0
26,train,0.9095614061355591,0.5881833333333333,0.0
26,valid,0.8171477242807548,0.61175,0.0
27,train,0.830829181989034,0.6030666666666666,0.0
27,valid,0.9483423489332199,0.57,0.0
28,train,0.8512107046445211,0.6073000000000001,0.0
28,valid,1.226661098599434,0.59,0.0
29,train,0.8523051540851593,0.6070666666666666,0.0
29,valid,1.0900086143612862,0.5681666666666666,0.0
30,train,0.8212159409920374,0.61655,0.0
30,valid,1.059836363531649,0.55375,0.0
31,train,0.8714958711465199,0.6013000000000001,0.0
31,valid,1.0591727241377036,0.57575,0.0
32,train,0.803010842482249,0.6215666666666667,0.0
32,valid,1.2650937224427858,0.49241666666666667,0.0
33,train,0.7871667461395264,0.6258,0.0
33,valid,0.8523067658146223,0.6098333333333333,0.0
34,train,0.7528413940668106,0.6322333333333333,0.0
34,valid,0.9141508054236571,0.602,0.0
35,train,0.7723479446172714,0.6351833333333333,0.0
35,valid,1.3134724321313358,0.5540833333333333,0.0
36,train,0.7530042325655619,0.6384833333333334,0.0
36,valid,1.0910489843909938,0.6069166666666667,0.0
37,train,0.8344033169746399,0.6212333333333333,0.0
