epoch,set,loss,acc,reg
22,valid,0.6114189273118973,0.6675833333333333,0.017051185
23,train,0.5716922006209691,0.6726333333333334,0.017021758
23,valid,12.936578343361615,0.6705833333333334,12.358166
24,train,0.5372074856758118,0.6909333333333334,0.016534116
24,valid,17.675312967995804,0.6929166666666666,17.13971
25,train,0.5260900324185689,0.6932166666666667,0.016786424
25,valid,13.309726786514123,0.6688333333333334,12.703901
26,train,0.5075624027252197,0.7064666666666667,0.017191809
26,valid,0.5643782959381739,0.6921666666666667,0.016852101
27,train,0.4830192097822825,0.71335,0.017281603
27,valid,0.6074766206989686,0.6735833333333333,0.018529108
28,train,0.4980101551612218,0.7098666666666666,0.017621012
28,valid,0.5510149522622426,0.6956666666666667,0.027776638
29,train,0.46207764756679537,0.7254333333333334,0.017856961
29,valid,0.5992350827654203,0.6908333333333333,0.017922575
30,train,0.4354558772643407,0.7393500000000001,0.0181019
30,valid,0.5374478472272555,0.6985,0.016925983
31,train,0.4292312854131063,0.73405,0.018460596
31,valid,0.6088383729259174,0.68425,0.018522138
32,train,0.42152210585276284,0.7463500000000001,0.018155336
32,valid,0.5285103069245816,0.7079166666666666,0.018647684
33,train,0.39957326678435007,0.7491000000000001,0.018355729
33,valid,0.5479922019938628,0.7088333333333333,0.019328691
34,train,0.39006825466950734,0.7560833333333333,0.018818928
34,valid,0.5297865381836891,0.7123333333333333,0.018931936
35,train,0.37571100825071335,0.76405,0.01854951
35,valid,0.5343011767665545,0.7206666666666667,0.020765461
36,train,0.3640732758839925,0.7695500000000001,0.019112013
36,valid,0.522366517484188,0.71725,0.01831783
37,train,0.3504380082289378,0.7729333333333334,0.018923962
37,valid,0.5156602964798609,0.7161666666666666,0.019210268
38,train,0.3417842563788096,0.7792166666666667,0.019395126
38,valid,0.5356033563613891,0.7155833333333333,0.018753184
39,train,0.32897463591893517,0.7847333333333333,0.018935833
39,valid,0.8558723904689153,0.717,0.35835522
40,train,0.3421819223165512,0.7807666666666667,0.01970347
40,valid,10.123444474389157,0.7278333333333333,9.654448
41,train,0.3216772141456604,0.7873500000000001,0.020014608
41,valid,0.5127248323957125,0.7285833333333332,0.019992992
42,train,0.2943321040272713,0.8018166666666666,0.019834282
42,valid,13.843134601563214,0.6983333333333334,13.254953
43,train,0.310597109913826,0.7951333333333334,0.020680483
43,valid,0.5660959370185932,0.7104166666666667,0.020311197
44,train,0.28288286314407984,0.8051,0.020399138
44,valid,2984.56207093815,0.7129166666666666,2984.0354
45,train,0.27295599893728895,0.8125,0.020409025
45,valid,0.661718743443489,0.697,0.02213705
46,train,0.28653715990980466,0.8000833333333334,0.020279245
46,valid,25.804183436582488,0.7301666666666667,25.236109
47,train,0.25586348325014113,0.8179,0.01987053
47,valid,0.6211859295765559,0.6993333333333334,0.023157647
48,train,0.2486841110785802,0.82135,0.020347646
48,valid,0.5341265827417374,0.7433333333333333,0.02087246
49,train,0.24231235885620117,0.8324333333333334,0.020542646
49,valid,112.82220773076018,0.7301666666666667,112.31008
50,train,0.2508011020819346,0.82035,0.021290598
50,valid,0.5414383282760779,0.7275833333333334,0.02152767
51,train,0.2302357962926229,0.8345666666666666,0.020592451
51,valid,5.072659002741178,0.7170833333333333,4.510446
52,train,0.22334127006928126,0.8329666666666667,0.020626169
52,valid,0.6321325926482677,0.6949166666666666,0.02174473
53,train,0.2119823084572951,0.8484166666666667,0.020865353
53,valid,0.580148559063673,0.7243333333333334,0.024997052
54,train,0.20401106689373652,0.8492666666666667,0.02076808
54,valid,0.5852584401269754,0.7258333333333333,0.022709323
55,train,0.26470860753456754,0.8186000000000001,0.021722836
55,valid,10.91237088094155,0.7030000000000001,10.263348
56,train,0.19924334975083668,0.8533833333333334,0.021340856
56,valid,18.11575217217207,0.7355,17.594717
57,train,0.20385247853398322,0.8484333333333334,0.021117246
57,valid,0.5278935579458872,0.7491666666666666,0.024394598
58,train,0.19472396563490232,0.8617333333333332,0.020976247
58,valid,0.5579417445758978,0.7205833333333334,0.023551919
59,train,0.4515706853270531,0.7342,0.0228593
59,valid,0.5255968715747198,0.7179166666666666,0.024264658
60,train,0.2687051569720109,0.8159333333333334,0.022385351
60,valid,0.4919309399028619,0.7411666666666666,0.0259132
61,train,0.19860610022147496,0.8486833333333333,0.021975914
61,valid,0.5695032707850138,0.7372500000000001,0.025925176
62,train,0.1853379084368547,0.8578999999999999,0.021429835
62,valid,0.8472966008385022,0.7305833333333334,0.29976627
63,train,0.19630412954092025,0.8570666666666666,0.02251842
63,valid,0.5468374461929003,0.74375,0.03398086
64,train,0.16913784622152647,0.86905,0.02185802
64,valid,0.703787175565958,0.7391666666666666,0.102732
65,train,0.1612139084736506,0.8724166666666666,0.02130554
65,valid,0.5716785479336977,0.7323333333333333,0.021179512
66,train,0.1608040296534697,0.8713500000000001,0.02137648
66,valid,0.6044621327519417,0.7235833333333332,0.026253715
67,train,0.15998607597748438,0.8747166666666667,0.02155861
67,valid,0.6758305457234383,0.7125,0.024018481
68,train,0.16308489374319712,0.8752166666666666,0.021625392
68,valid,0.5830390720069408,0.7607499999999999,0.02316303
69,train,0.14959224575757982,0.8803833333333334,0.021365061
69,valid,0.5408482490976652,0.7395833333333334,0.02397302
70,train,0.17404269519448282,0.8716333333333334,0.022266958
70,valid,0.5605639574925104,0.7519166666666667,0.023424974
71,train,0.13502404258648554,0.8932166666666667,0.021308064
71,valid,2061.0769689574095,0.7272500000000001,2060.4758
72,train,0.1534207872947057,0.8838,0.021699727
72,valid,153.35379028484226,0.73025,152.81955
73,train,0.1354573354323705,0.8911666666666667,0.021358022
73,valid,55.8372207202514,0.7443333333333334,55.287468
74,train,0.1379193039337794,0.89375,0.02161051
74,valid,30.92073999285698,0.7259166666666667,30.263401
75,train,0.1479891352057457,0.8848,0.021734035
75,valid,0.6956535734732946,0.7399166666666667,0.0860734
76,train,0.15354541651407877,0.8826833333333334,0.021912405
76,valid,0.6383265947798887,0.7183333333333334,0.023782667
77,train,0.13490482127666473,0.8928166666666666,0.021630289
77,valid,0.6489421609540781,0.6946666666666667,0.026377909
78,train,0.15348751828074456,0.8848,0.022503948
78,valid,0.5807256669799487,0.7463333333333334,0.028137445
79,train,0.13778063797950746,0.8919666666666667,0.022207439
79,valid,0.6554477452735106,0.733,0.022712048
80,train,0.13333241418004035,0.8994333333333334,0.021864112
80,valid,0.6390791795402765,0.73675,0.023960017
81,train,0.19981899000207584,0.8563833333333334,0.023400864
81,valid,379.0890646408498,0.7351666666666667,378.51233
82,train,0.13091046474377313,0.8954833333333333,0.02216537
82,valid,0.7591911025345326,0.7110000000000001,0.022121716
83,train,0.1684989663362503,0.8771333333333333,0.02361372
83,valid,0.6595677742362023,0.7446666666666667,0.0251114
84,train,0.12288620442152023,0.9058833333333334,0.022291072
84,valid,0.5502278833587965,0.7521666666666667,0.022062585
85,train,0.1203417337735494,0.90585,0.021410197
85,valid,0.7475784768660864,0.72875,0.025164733
86,train,0.14344699795047441,0.8917166666666667,0.023183884
86,valid,2436.5368478994073,0.7515833333333333,2435.943
87,train,0.11392207542061805,0.9076000000000001,0.021922266
87,valid,186.24889724545181,0.74525,185.59273
88,train,0.12501540279885134,0.9028333333333334,0.022252526
88,valid,338.66392321318386,0.746,338.08157
89,train,0.10814216415584087,0.9145166666666668,0.021845927
89,valid,0.6338793822626273,0.7514166666666667,0.022560699
90,train,0.13033539155125617,0.8971499999999999,0.022457374
90,valid,1485.8279345288872,0.7479166666666667,1485.1799
91,train,0.12084486965835095,0.9045,0.022879355
91,valid,0.5906905420372883,0.7504166666666666,0.023123803
92,train,0.10291588965058326,0.9164666666666667,0.021144442
92,valid,385.55426869630816,0.7465833333333333,384.9929
93,train,0.11650400743881861,0.9102166666666667,0.02148902
93,valid,214.4216861449182,0.7360833333333333,213.83905
94,train,0.11549428317944209,0.9077666666666667,0.021787949
94,valid,2.984744963546594,0.7000833333333334,2.2770107
95,train,0.12763479031125705,0.9068,0.02316228
95,valid,0.6473816841840744,0.7330833333333334,0.02386108
96,train,0.1085479643146197,0.9144666666666666,0.022530425
96,valid,0.658061461870869,0.7535833333333333,0.025763886
97,train,0.10363746481140454,0.9170833333333334,0.021796415
97,valid,0.6473132335642974,0.7555000000000001,0.02309997
98,train,0.10094252249598504,0.9196833333333334,0.021886552
98,valid,0.6031426628679037,0.7589166666666667,0.02171154
99,train,0.10814110194643338,0.9165,0.021957967
99,valid,0.6052732930580775,0.7545,0.021144504
100,train,0.09745846680303415,0.9228500000000001,0.021190422
100,valid,34.03999363491933,0.719,33.3606
101,train,0.18620358981688817,0.8706666666666667,0.024740158
101,valid,0.6246671603123347,0.7583333333333333,0.024082491
102,train,0.18395313489437104,0.87005,0.024936182
102,valid,0.5495074664304653,0.7648333333333333,0.023677945
103,train,0.10547841199239096,0.9166333333333334,0.022924028
103,valid,0.6205284254004558,0.7533333333333333,0.023725104
104,train,0.0990108429590861,0.9218000000000001,0.02214684
104,valid,0.895519647349914,0.7030000000000001,0.024570359
105,train,0.12017039705316225,0.9133,0.024308924
105,valid,0.6130582560598851,0.7591666666666667,0.02674096
106,train,0.10208579489092032,0.9204166666666667,0.022652224
106,valid,0.6374149836599827,0.7785000000000001,0.047017545
107,train,0.08420661876598994,0.9318333333333333,0.021237336
107,valid,0.6922726946572463,0.7323333333333333,0.042116903
108,train,0.09551783572137355,0.9291,0.0213411
108,valid,0.6874474250276883,0.7396666666666667,0.032481663
109,train,0.10902286439637343,0.9215166666666668,0.02319462
109,valid,0.6454366953174273,0.74625,0.023689024
110,train,0.09544869298239549,0.928,0.022247976
110,valid,0.6653424831728141,0.7414166666666667,0.022687435
111,train,0.08242874577641487,0.9372666666666667,0.021132844
111,valid,0.737186866303285,0.74075,0.025663748
112,train,0.1032855862180392,0.9235166666666668,0.022711359
112,valid,1636.5124911616495,0.763,1635.8947
113,train,0.08963848544160526,0.9341833333333334,0.021714425
113,valid,0.6426443419853847,0.7431666666666666,0.02727356
114,train,0.09980754504104455,0.9263,0.02238002
114,valid,0.6828991739948591,0.7518333333333334,0.020932272
115,train,0.09208515268067519,0.92975,0.021605214
115,valid,0.6878546914706628,0.7536666666666666,0.024262123
116,train,0.09155002662042777,0.9318500000000001,0.021573894
116,valid,0.736001161634922,0.749,0.02230943
117,train,0.11676410208642483,0.9141,0.02371078
117,valid,838.8312091478706,0.72,838.14233
118,train,0.10981253647804261,0.9225,0.024413211
118,valid,32.43686168387532,0.72875,31.847918
119,train,0.08459379744033019,0.9334333333333334,0.02197707
119,valid,1.2250077411532403,0.7021666666666667,0.41710395
120,train,0.14849649997552236,0.896,0.024055216
120,valid,213.8107968218128,0.7565833333333333,213.24817
121,train,0.08542412313818931,0.9356000000000001,0.021553518
121,valid,240.41209938426812,0.7434166666666667,239.78297
122,train,0.0954511795838674,0.9259166666666667,0.022589946
122,valid,748.8460199239602,0.7639166666666667,748.2465
123,train,0.08269849435985088,0.9378833333333334,0.0214328
123,valid,2684.7481508197884,0.7528333333333334,2684.117
124,train,0.0777693352897962,0.9418833333333334,0.02112015
124,valid,44.70760289271673,0.766,44.145695
125,train,0.09609936510026455,0.9282166666666667,0.022493625
125,valid,182.5742111489425,0.7389166666666667,181.91383
126,train,0.08093637056152025,0.9383999999999999,0.022185272
126,valid,128.9456924471259,0.76175,128.31337
127,train,0.09517670140663782,0.9324333333333334,0.022836186
127,valid,531.3506497420123,0.7643333333333334,530.80316
128,train,0.08935684153437615,0.9337166666666668,0.02338783
128,valid,0.7426831273982922,0.7600833333333333,0.10440726
129,train,0.07208922697106997,0.9453333333333334,0.020943578
129,valid,827.8670729344586,0.763,827.213
130,train,0.07446137312551339,0.9414166666666667,0.020818155
130,valid,55.42595022817453,0.7518333333333334,54.801178
131,train,0.08774111589292685,0.9352333333333332,0.022231897
131,valid,308.3021492191404,0.7701666666666667,307.71066
132,train,0.09572888447841009,0.9298333333333333,0.024374055
132,valid,0.6962866619477669,0.74825,0.02326233
133,train,0.07114134709537029,0.9521666666666667,0.021293009
133,valid,0.6850144457320372,0.7553333333333333,0.020275163
134,train,0.08136522834499677,0.94105,0.021109253
134,valid,27.54695876342555,0.7549166666666667,26.9349
135,train,0.08297802663842838,0.94055,0.022371963
135,valid,1.3424976744999488,0.7404166666666666,0.7045785
136,train,0.0918216814895471,0.9339666666666667,0.022787057
136,valid,0.6378704223781824,0.7585000000000001,0.024590207
137,train,0.06721131094793478,0.9510500000000001,0.020821886
137,valid,0.6888078003625075,0.7572500000000001,0.020589018
138,train,0.09768170888721943,0.9326833333333334,0.02334821
138,valid,0.6774491048355897,0.7474166666666666,0.021681756
139,train,0.10667641146977742,0.9323333333333333,0.026999228
139,valid,0.6525782921661933,0.7691666666666667,0.023148408
140,train,0.06800516655047735,0.95175,0.022118403
140,valid,48.941177159448465,0.7651666666666667,48.327694
141,train,0.06947922244668008,0.94925,0.020900838
141,valid,79.41090592727065,0.742,78.78174
142,train,0.07416789616644383,0.9460833333333334,0.021396754
142,valid,0.6319986217220624,0.7491666666666666,0.023308162
143,train,0.06706193840503692,0.9521833333333334,0.021170584
143,valid,0.7123159331828356,0.7469166666666667,0.021858547
144,train,0.09089386689166228,0.93935,0.02197792
144,valid,0.6750167971849441,0.7651666666666667,0.020916604
145,train,0.07320909967025122,0.9493166666666666,0.021423927
145,valid,48.21046618682643,0.7743333333333333,47.61278
146,train,0.07272450346748034,0.9488833333333334,0.021684214
146,valid,12132.172147835046,0.7600833333333333,12131.529
147,train,0.06503574343522389,0.95275,0.020582357
147,valid,1962.112828444168,0.7739999999999999,1961.4594
148,train,0.07665885325272878,0.9493999999999999,0.02177239
148,valid,336.0978382908056,0.7631666666666667,335.46985
149,train,0.13511697080234686,0.9121666666666667,0.024562566
149,valid,630.1108996080359,0.7626666666666667,629.52795
150,train,0.070755844861269,0.95075,0.022345036
150,valid,789.7536241899182,0.7793333333333333,789.1511
151,train,0.06699069601794085,0.9526666666666667,0.02141125
151,valid,0.6690730366607507,0.7538333333333334,0.021056572
152,train,0.07184924466907978,0.9548833333333334,0.021089325
152,valid,521.6888792733848,0.7479166666666667,521.01373
153,train,0.06347944118579228,0.9575,0.02085631
153,valid,0.6524289213617642,0.7670833333333333,0.019502949
154,train,0.0655094160536925,0.95655,0.020001257
154,valid,0.7664384141812722,0.7504166666666666,0.022101266
155,train,0.07109859986106555,0.9501333333333334,0.021515971
155,valid,0.7166322128474713,0.7383333333333333,0.025679607
156,train,0.07430482745170593,0.9489333333333334,0.022032892
156,valid,0.729412578145663,0.7418333333333333,0.021969255
157,train,0.09652477582792442,0.9338500000000001,0.023948355
157,valid,0.6767204206436872,0.7669166666666666,0.022999268
158,train,0.06048126646876335,0.9595,0.020927351
158,valid,0.7200588497271141,0.7698333333333333,0.02419623
159,train,0.06230414422849814,0.9582666666666667,0.02062121
159,valid,0.691765682225426,0.7611666666666667,0.021032529
160,train,0.07772779601812363,0.9472166666666667,0.022169108
160,valid,0.7545730960120758,0.7464166666666667,0.022529025
161,train,0.06742957750956217,0.9517166666666667,0.022299184
161,valid,0.6874037770926953,0.7571666666666667,0.01971089
162,train,0.06555820204814275,0.9531666666666667,0.021080766
162,valid,0.658101953715086,0.7574166666666666,0.020998614
163,train,0.07746245811382929,0.9453833333333334,0.021548564
163,valid,0.6519277807076772,0.7516666666666667,0.022220576
164,train,0.06520091757178306,0.95755,0.020945398
164,valid,0.6768132521957159,0.7661666666666667,0.021859365
165,train,0.062873857965072,0.9575833333333333,0.020295583
165,valid,0.6480736284454663,0.7519166666666667,0.021846026
166,train,0.06133996065457662,0.95835,0.020367475
166,valid,0.6336025658249855,0.7665833333333333,0.022592204
167,train,0.09649204574525357,0.93835,0.02352446
167,valid,0.6702569801608721,0.7586666666666666,0.020714862
168,train,0.08084946574270725,0.9474333333333333,0.023028428
168,valid,86.98834977778296,0.7689166666666667,86.347
169,train,0.06066990271707376,0.9584666666666667,0.02187172
169,valid,0.6975796706726154,0.7627499999999999,0.019826524
170,train,0.06344186219076316,0.9583833333333334,0.020362847
170,valid,0.7197768092900515,0.7541666666666667,0.02264472
171,train,0.05854177556931973,0.9631333333333334,0.020846972
171,valid,0.7802658399442831,0.7595,0.022323752
172,train,0.06571625643968582,0.9561833333333334,0.020666653
172,valid,0.9506507702668507,0.7008333333333333,0.025671303
173,train,0.08795133611063162,0.9415,0.023564033
173,valid,0.650888522391518,0.7727499999999999,0.02121929
174,train,0.05607587691148122,0.9638333333333333,0.019850362
174,valid,0.6867091531803211,0.7558333333333334,0.026491625
175,train,0.05804578597346942,0.9615833333333333,0.020008832
175,valid,0.6192584905276696,0.7561666666666667,0.02756025
176,train,0.0561323481053114,0.9618333333333333,0.020327238
176,valid,0.7107486570626498,0.745,0.041751355
177,train,0.06380788434048494,0.95555,0.020712225
177,valid,614.1645466853678,0.7591666666666667,613.5538
178,train,0.06502636618415515,0.9578833333333333,0.022088753
178,valid,0.6808387258897225,0.7499166666666667,0.023113111
179,train,0.06206777084867159,0.95755,0.021037992
179,valid,0.6816777346283197,0.7635000000000001,0.028339691
180,train,0.06751944380998612,0.9551666666666667,0.021474518
180,valid,0.6458644075443347,0.77025,0.021030335
181,train,0.06596011605362097,0.9563,0.021527333
181,valid,0.6559286528080702,0.7571666666666667,0.025360787
182,train,0.0633551825930675,0.96355,0.021622568
182,valid,0.6428386092434327,0.772,0.020561723
183,train,0.07981963275372982,0.9494166666666667,0.022285227
183,valid,19.070893372918167,0.7584166666666667,18.42335
184,train,0.04925967646141847,0.9706333333333333,0.020123737
184,valid,0.6613477331151565,0.7638333333333334,0.018068274
185,train,0.06239801099896431,0.95655,0.020357475
185,valid,0.6908953839540481,0.751,0.021441327
186,train,0.08335468973219394,0.9433,0.022368586
186,valid,0.5979303518682718,0.7811666666666667,0.022776695
187,train,0.07105779571334521,0.9562333333333333,0.021634925
187,valid,0.5946063274145126,0.7694166666666666,0.024507256
188,train,0.0630249412904183,0.9584666666666667,0.022111105
188,valid,4.012987880234917,0.7725,3.379442
189,train,0.058370244776209196,0.9646333333333333,0.020741075
189,valid,1.0655135330557823,0.77025,0.46168727
190,train,0.05571475931008657,0.96575,0.020877467
190,valid,0.6578380863865216,0.7588333333333334,0.02315227
191,train,0.058957272484898564,0.9648,0.019963399
191,valid,0.666758225535353,0.77025,0.019827742
192,train,0.06619671774407228,0.9583333333333334,0.020958874
192,valid,0.6583591139316559,0.78275,0.018842202
193,train,0.05731910961866379,0.9617666666666668,0.020160083
193,valid,0.7507345509032408,0.7544166666666666,0.03574375
194,train,0.06276229559878509,0.9597166666666667,0.021316899
194,valid,0.616923328563571,0.7630833333333333,0.022559939
195,train,0.09290343872706096,0.94,0.022058299
195,valid,0.5289542996883392,0.7751666666666667,0.032576226
196,train,0.06377810886998972,0.9593833333333334,0.021162756
196,valid,0.6566827816516161,0.7625,0.02392992
197,train,0.06471657144526641,0.9588333333333333,0.022157583
197,valid,554.9494329614937,0.7676666666666667,554.28265
198,train,0.04731376675268014,0.9732666666666667,0.019063761
198,valid,0.6643233398348093,0.7773333333333333,0.028533274
199,train,0.06436075464387735,0.9575833333333333,0.021676138
199,valid,0.6796821567167839,0.7676666666666667,0.02935003
200,train,0.051962651605407396,0.9687166666666667,0.019361498
200,valid,0.6309185255070527,0.7638333333333334,0.027697308
