epoch,set,loss,acc
1,train,2.227270442644755,0.29203333333333337
1,valid,1.9859635027249654,0.34541666666666665
2,train,2.01420686340332,0.35569999999999996
2,valid,1.826982798576355,0.38108333333333333
3,train,1.9196708132425944,0.38098333333333334
3,valid,1.782277122338613,0.4080833333333333
4,train,1.8273399804433186,0.4132833333333333
4,valid,1.6827368942896526,0.42574999999999996
5,train,1.7675029207865398,0.42741666666666667
5,valid,1.6703518072764079,0.44208333333333333
6,train,1.6955490945180258,0.4418166666666667
6,valid,1.6379234635829925,0.447
7,train,1.6448752387364705,0.4538333333333333
7,valid,1.7834930793444315,0.4134166666666667
8,train,1.6121022707621258,0.45794999999999997
8,valid,1.584653263092041,0.4614166666666667
9,train,1.5760577004750569,0.46151666666666663
9,valid,1.4970276578267416,0.4835833333333333
10,train,1.4942655561765035,0.4869
10,valid,1.4881828435262043,0.4923333333333333
11,train,1.4543553148905437,0.4941833333333333
11,valid,1.427325620651245,0.5041666666666667
12,train,1.4433859165509542,0.49365000000000003
12,valid,2.410489638646444,0.4716666666666667
13,train,1.3962145558993022,0.5113166666666666
13,valid,1.3882362127304078,0.49875
14,train,1.362424782594045,0.5232333333333333
14,valid,1.855678332646688,0.54825
15,train,1.2932404076258341,0.5410166666666667
15,valid,6.822949548959732,0.56
16,train,1.254287933031718,0.5600333333333333
16,valid,1.335299058755239,0.5736666666666667
17,train,1.2406098155975342,0.5678000000000001
17,valid,1553.3383889679114,0.5671666666666667
18,train,1.225670837243398,0.5683166666666667
18,valid,37938.084681741,0.5493333333333333
19,train,1.2538724495569864,0.5643666666666667
19,valid,6.709993891517321,0.5830000000000001
20,train,1.1881994442939758,0.588
20,valid,10843.849156648317,0.5735
21,train,1.1532430775960287,0.5931833333333333
21,valid,8.725061976512274,0.5836666666666667
22,train,1.1118285193443298,0.6094333333333333
22,valid,46.29404828389486,0.5599166666666666
23,train,1.1527111762364706,0.5919
23,valid,14954.702328001658,0.5779166666666666
24,train,1.1724852290153502,0.5921
24,valid,157960.0518526141,0.55725
25,train,1.0828637760480244,0.6226833333333334
25,valid,49587037.224812664,0.64675
26,train,1.040365598678589,0.6308166666666667
26,valid,104969724.9080556,0.6429166666666667
27,train,1.088981560230255,0.61905
27,valid,31044.37586140871,0.5924166666666667
28,train,1.0334437786738078,0.6366999999999999
28,valid,10111.77841366748,0.6376666666666667
29,train,1.079231569290161,0.62405
29,valid,25721.498041199247,0.6585000000000001
30,train,0.9872873373031616,0.6552166666666667
30,valid,5041850.333580682,0.6543333333333333
31,train,0.9573634521961212,0.6642333333333333
31,valid,83915777.45661102,0.6355833333333334
32,train,0.9443504214286804,0.6691
32,valid,9384.400411986113,0.6693333333333333
33,train,0.9034925691286723,0.6868333333333333
33,valid,3609206.101583155,0.6355000000000001
34,train,1.028794629096985,0.6439666666666667
34,valid,1.9530302399396897,0.6841666666666667
35,train,0.9068246967792511,0.6834333333333334
35,valid,101538.18737373869,0.6466666666666666
