epoch,set,loss,acc,reg
120,valid,9.658335524598757,0.7573333333333333,0.1934182
121,train,2.597028192281723,0.8268833333333334,0.16006331
121,valid,6702.704410092036,0.7356666666666666,6695.601
122,train,1.4571901978651682,0.8846833333333334,0.15887403
122,valid,3233.315724102656,0.7494166666666666,3226.876
123,train,1.0508039541244507,0.9083,0.1491289
123,valid,62.51901940306028,0.7472500000000001,55.340755
124,train,0.9265900119145711,0.9183333333333333,0.13731517
124,valid,3516.8361162132023,0.7472500000000001,3509.277
125,train,0.9380110201438268,0.9168166666666666,0.13580497
125,valid,7.3959695587555565,0.7748333333333333,0.130477
126,train,1.0598441359202067,0.909,0.13677065
126,valid,7.198675286372502,0.7714166666666668,0.13105552
127,train,0.9301086580753326,0.9175,0.1320706
127,valid,2067.0740986777346,0.7730833333333333,2059.5803
128,train,1.0842451320091884,0.9077166666666667,0.13317914
128,valid,16757.86079025527,0.75075,16750.688
129,train,0.9458331348896026,0.9173333333333333,0.14056996
129,valid,9.606826553146044,0.7319166666666667,0.14365873
130,train,1.0378625032901765,0.9166333333333334,0.13605417
130,valid,8.421344290773074,0.7675,0.14217956
131,train,0.9422390542030334,0.9174833333333333,0.1345568
131,valid,7.357550974289576,0.7304166666666667,0.21756297
132,train,1.0522980887889861,0.9135166666666668,0.13935325
132,valid,7.88805475393931,0.7370833333333333,0.13975605
133,train,1.0175613301197688,0.9113666666666667,0.13729623
133,valid,8.540434607267379,0.7501666666666668,0.16491514
134,train,1.5764230620861053,0.8821333333333333,0.15757397
134,valid,12132.2648582836,0.7568333333333334,12125.84
135,train,0.9590450696547826,0.9174666666666667,0.14848255
135,valid,4071.707513073186,0.7525833333333334,4064.3438
136,train,0.7659569672743479,0.9344666666666667,0.13866504
136,valid,7.860499057471753,0.7625,0.13588133
137,train,0.8644846900701523,0.9272166666666667,0.134209
137,valid,7.491834007501602,0.75475,0.1416658
138,train,0.8863280427058537,0.9286833333333334,0.12801397
138,valid,9.194668184916178,0.7414999999999999,0.14259148
139,train,1.1161487512191137,0.9097166666666667,0.13901089
139,valid,7.729425537586212,0.77375,0.13380851
140,train,0.9791978071928025,0.92005,0.13984008
140,valid,7.2344558950265245,0.7440833333333333,0.13262133
141,train,0.8006037618716558,0.9307166666666667,0.13631903
141,valid,9.992752796610196,0.72125,0.15290321
142,train,1.1144161491394042,0.9149166666666667,0.14227514
142,valid,8.65753852277994,0.7381666666666666,0.1449948
143,train,0.9089920987685521,0.92655,0.14254922
143,valid,7.85947904129823,0.7533333333333333,0.13753195
144,train,0.9643916804790497,0.9170833333333334,0.14772847
144,valid,8.164012684822083,0.76625,0.14146826
145,train,0.7312409061193467,0.9370833333333334,0.13551268
145,valid,8.04510370850563,0.7568333333333334,0.12666276
146,train,1.1465049314896265,0.9117166666666667,0.14595248
146,valid,7.129244606892268,0.7620833333333333,0.14564002
147,train,0.7806099396546682,0.9313833333333333,0.14431722
147,valid,8.203836802244187,0.7764166666666668,0.12764059
148,train,0.8629282008806864,0.9282166666666667,0.13697527
148,valid,8.303252522945405,0.72375,0.15471612
149,train,0.9045802321434021,0.9258833333333334,0.13837796
149,valid,7.64809164305528,0.7575,0.13746554
150,train,0.8061645676692327,0.9306333333333333,0.14097738
150,valid,7.965496003329754,0.76625,0.13179792
151,train,0.8869366816282273,0.92655,0.13560584
151,valid,7.6640243474642435,0.7514166666666667,0.14244328
152,train,0.7658481071392695,0.9365,0.13801284
152,valid,8.342952052354812,0.7675833333333334,0.1361147
153,train,0.6622334007024765,0.9439333333333334,0.12519749
153,valid,8.640487982233365,0.7553333333333333,0.12868313
154,train,0.9295654873450597,0.9217166666666667,0.1381683
154,valid,8.067595826586087,0.7527499999999999,0.13441959
155,train,0.5917349659999211,0.9483,0.12643085
155,valid,10.464884293079376,0.7558333333333334,0.12985346
156,train,1.1959037873744964,0.9098333333333334,0.13677095
156,valid,7.731661348342896,0.7656666666666666,0.13848907
157,train,0.613294480919838,0.946,0.1302554
157,valid,8.098355488379797,0.7440833333333333,0.12802728
158,train,0.719588879386584,0.9439166666666666,0.12455429
158,valid,8.217148823837439,0.7419166666666667,0.14952822
159,train,1.1038234701156617,0.9171666666666667,0.15020724
159,valid,7.450447385907173,0.7646666666666667,0.14194979
160,train,0.6274065257310867,0.9494666666666667,0.13566056
160,valid,9.611050999164581,0.7405,0.13531399
161,train,0.8081544511715572,0.9329666666666667,0.13416295
161,valid,9.889801996151606,0.7219166666666667,0.13845794
162,train,0.7733924663861592,0.9418500000000001,0.13208443
162,valid,7.9678933761517206,0.7345833333333334,0.122682534
163,train,1.0712982288996378,0.9198500000000001,0.1482857
163,valid,7.48076951265335,0.7585833333333333,0.12943865
164,train,0.8796553984483083,0.9255166666666668,0.14872535
164,valid,7.95963309297959,0.771,0.12948427
165,train,0.5665273758570353,0.9537166666666667,0.1333219
165,valid,7.778492814699809,0.7611666666666667,0.15108892
166,train,0.8457810476223627,0.93905,0.13250263
166,valid,154.00936632474264,0.7704166666666666,145.67259
167,train,0.6012654420137405,0.9496666666666667,0.12904449
167,valid,8.459472511510054,0.7671666666666667,0.121814944
168,train,0.8665127238432566,0.9361,0.13003556
168,valid,7.147110953132311,0.7342500000000001,0.1343417
169,train,1.3484151202042898,0.9007166666666667,0.15728836
169,valid,7.245366512735685,0.7741666666666667,0.14082748
170,train,0.6442366325457891,0.9492666666666667,0.14168236
170,valid,8.620511418978372,0.7444166666666666,0.13289131
171,train,0.8309160013198853,0.9328833333333334,0.14097165
171,valid,8.380360331734021,0.7654166666666666,0.13590275
172,train,0.6355450169245402,0.94535,0.13605183
172,valid,8.367828983068467,0.7730833333333333,0.1342758
173,train,0.7307969530820847,0.9420833333333334,0.13711396
173,valid,8.641361599167189,0.7839999999999999,0.12822492
174,train,0.6399426813522975,0.9498833333333334,0.12888181
174,valid,8.22607680439949,0.7418333333333333,0.13466677
175,train,0.8258081154823304,0.9379666666666667,0.13654736
175,valid,8.169984223445256,0.7626666666666667,0.14103858
176,train,0.6431218054294586,0.9481,0.13562107
176,valid,8.806473224361737,0.7461666666666666,0.122259125
177,train,0.7464135154883067,0.9413333333333334,0.13970141
177,valid,8.079288045962652,0.7638333333333334,0.14768797
178,train,0.5754782118002574,0.9544666666666667,0.12822805
178,valid,8.04037963271141,0.7713333333333333,0.12364593
179,train,1.0088312057256699,0.9279666666666667,0.14349297
179,valid,7.392286548217138,0.7705833333333334,0.14086503
180,train,0.6307718183596929,0.9517666666666668,0.13379472
180,valid,8.806924903591474,0.75825,0.12387805
181,train,0.6710144972801209,0.9466333333333333,0.13384764
181,valid,10.03070020109415,0.73825,0.12000458
182,train,0.8042048259576162,0.9410833333333334,0.13410433
182,valid,8.07843344549338,0.7696666666666667,0.13834013
183,train,0.5587523315350215,0.9573833333333334,0.12886171
183,valid,9.101419200102487,0.6985833333333333,0.12977071
184,train,0.7213911423683167,0.9415833333333333,0.13112843
184,valid,7.8291021158297855,0.7773333333333333,0.12260067
185,train,0.5922011240323385,0.9531499999999999,0.12857267
185,valid,9.645354800025622,0.767,0.1285757
186,train,0.9553574213584264,0.9288000000000001,0.1408863
186,valid,10.11575419664383,0.7030833333333334,0.15021609
187,train,0.791846796075503,0.9414166666666667,0.14520663
187,valid,8.456414788762729,0.7680833333333333,0.14645356
188,train,0.5629060372511546,0.95575,0.13357778
188,valid,8.500333285530408,0.7705000000000001,0.13321783
189,train,0.5436160519520442,0.9570166666666667,0.12608133
189,valid,9.903872056603431,0.7375833333333334,0.13345112
190,train,0.6615516492525737,0.9483833333333334,0.12710561
190,valid,7.404062037467956,0.7823333333333333,0.15890694
191,train,0.5976790738105774,0.9507166666666667,0.13211821
191,valid,9.841794327894847,0.7593333333333334,0.13218173
192,train,0.7454937592347463,0.94335,0.13777772
192,valid,9.475625471870105,0.75925,0.12889779
193,train,1.5382462086280186,0.8881666666666667,0.15875416
193,valid,7.253316390315692,0.7656666666666666,0.1556664
194,train,0.5456584982474645,0.9543333333333334,0.1426385
194,valid,8.282625524600347,0.77525,0.12869453
195,train,0.7125658957958222,0.9416666666666667,0.13649939
195,valid,8.260762084722518,0.7580833333333333,0.13131528
196,train,0.6742945957183838,0.9512666666666667,0.13618262
196,valid,7.8006523819764455,0.77,0.14528471
197,train,0.6024536026716232,0.9561333333333334,0.13936822
197,valid,8.215001998742421,0.7605833333333334,0.1347291
198,train,0.5200897831519444,0.9603999999999999,0.13010204
198,valid,8.94179995059967,0.7501666666666668,0.12540862
199,train,0.705825401186943,0.9459833333333333,0.13331866
199,valid,8.897578181525072,0.7710833333333333,0.12184348
200,train,0.7693694448471069,0.9428833333333334,0.13603473
200,valid,7.511320668856303,0.7708333333333334,0.13087085
