epoch,set,loss,acc
1,train,3.987583339214325,0.29592857142857143
1,valid,3.3550926280021667,0.36520833333333336
2,train,2.9593853545188904,0.3812678571428571
2,valid,3.0981427311897276,0.345
3,train,2.6084314570426943,0.4100178571428571
3,valid,2.002845196723938,0.41
4,train,2.401770793437958,0.43325
4,valid,2.738225827217102,0.41666666666666663
5,train,2.593551850318909,0.4272678571428571
5,valid,2.5670854771137237,0.41458333333333336
6,train,2.5678966755867005,0.43296428571428575
6,valid,3.145431832075119,0.40125
7,train,2.2944465126991274,0.44719642857142855
7,valid,2.059376111626625,0.4789583333333334
8,train,2.6817483654022216,0.4220178571428571
8,valid,2.0270032334327697,0.4608333333333334
9,train,2.4272909965515135,0.45716071428571425
9,valid,2.001710753440857,0.474375
10,train,2.3326307201385497,0.46782142857142855
10,valid,1.5517812490463256,0.53125
11,train,2.209072100162506,0.4771071428571429
11,valid,1.9011813896894454,0.526875
12,train,2.3516302089691163,0.4734285714285714
12,valid,2.125894695520401,0.49666666666666665
13,train,2.287624538421631,0.4787321428571429
13,valid,2.3680117601156234,0.458125
14,train,2.200709907054901,0.4852142857142857
14,valid,1.6218021154403686,0.5204166666666666
15,train,2.3871922001838684,0.48296428571428573
15,valid,1.6548910522460938,0.5066666666666666
16,train,2.2746165380477907,0.4961607142857143
16,valid,1.7238506734371186,0.5108333333333334
17,train,2.1495331275463103,0.5020892857142857
17,valid,1.943622329235077,0.46625
18,train,2.1884047660827637,0.5074642857142857
18,valid,2.327461103796959,0.5264583333333334
19,train,2.0733504357337953,0.516125
19,valid,1.854049048423767,0.5397916666666667
20,train,2.087588137626648,0.5265
20,valid,1.9833099716901779,0.5327083333333333
21,train,2.0531064302921296,0.520125
21,valid,2.047036939263344,0.5641666666666666
22,train,2.140142618894577,0.519625
22,valid,1.8400192749500275,0.503125
23,train,2.0122277977466583,0.524875
23,valid,3.384351979494095,0.46875
24,train,2.2288494982719422,0.5076607142857142
24,valid,2.4901710039377214,0.5572916666666666
25,train,1.946426104784012,0.5325
25,valid,1.2803542464971542,0.5777083333333334
26,train,2.0312577900886537,0.5327857142857142
26,valid,2.290878759175539,0.5625
27,train,2.109623318195343,0.5246607142857143
27,valid,2.6447837752103807,0.5158333333333334
28,train,2.0135007066726684,0.5258392857142857
28,valid,2.188939723968506,0.535625
29,train,1.8467815992832184,0.5464107142857142
29,valid,1.4606094950437545,0.5625
30,train,2.0715918691158293,0.536625
30,valid,3.012585415393114,0.49104166666666665
