epoch,set,loss,acc
52,train,0.5573050779501597,0.7999833333333333
52,valid,2.240725749284029,0.6328333333333334
53,train,0.5668763534228007,0.7944333333333334
53,valid,1.413015018105507,0.5898333333333333
54,train,0.8525848622322083,0.7089166666666666
54,valid,1.1258974810441336,0.6449166666666667
55,train,0.5852833761374155,0.79405
55,valid,1.1623938286304474,0.64675
56,train,0.5155510174830754,0.8143
56,valid,1.2518576808770498,0.6280833333333333
57,train,0.5073688210248947,0.8178333333333333
57,valid,1.3165676295757294,0.6121666666666666
58,train,0.5026432261864344,0.8205166666666667
58,valid,1.574850542942683,0.6122500000000001
59,train,0.5006065853834152,0.8206833333333334
59,valid,1.6437533497810364,0.5983333333333334
60,train,0.5737600575288136,0.7973666666666667
60,valid,2.5986376643180846,0.4985833333333333
61,train,0.7669300270875296,0.7367333333333332
61,valid,1.356127632856369,0.605
62,train,0.5907940830389659,0.7890666666666666
62,valid,1.1996257583300272,0.643
63,train,0.48518244564533236,0.8239333333333334
63,valid,1.2527771757046382,0.6294166666666666
64,train,0.44622394323349,0.8430833333333333
64,valid,1.3895105954011282,0.6150833333333333
65,train,0.438661442955335,0.8456166666666667
65,valid,1.5522989122072857,0.6253333333333333
66,train,0.4925891266067823,0.8266000000000001
66,valid,1.349947410027186,0.6259166666666667
67,train,0.4536550479332606,0.8416
67,valid,1.6654506084322929,0.5874166666666667
68,train,0.4386600607236226,0.8440166666666667
68,valid,1.3564999054869016,0.637
69,train,0.40835098270575204,0.8558166666666666
69,valid,1.338632345199585,0.6505833333333334
70,train,0.4834789592822393,0.8291833333333334
70,valid,1.5152883279323577,0.5965833333333334
71,train,0.4164810640414556,0.8473833333333334
71,valid,1.3122806332508723,0.63925
72,train,0.37686426482597984,0.8648
72,valid,1.3727126157283782,0.6258333333333334
73,train,0.3851746506045262,0.86425
73,valid,1.5433697819709777,0.6273333333333333
74,train,0.37829046640793484,0.8698833333333333
74,valid,1.438792480826378,0.6434166666666666
75,train,0.3647178880969683,0.8688999999999999
75,valid,1.550319724281629,0.636
76,train,0.3891502953569094,0.8604666666666667
76,valid,1.413340571721395,0.6329166666666667
77,train,0.33938068053126336,0.8786833333333334
77,valid,1.5325429263710975,0.6400833333333333
78,train,0.36614965510368347,0.8702166666666667
78,valid,1.9955816400051116,0.5805
79,train,0.36296618700027466,0.8705166666666667
79,valid,1.6506054790814717,0.6340833333333333
80,train,0.4474425095319748,0.8409
80,valid,1.4700253089269002,0.60975
81,train,0.3376396718819936,0.8807666666666667
81,valid,1.5727757334709167,0.6073333333333333
82,train,0.3744073536992073,0.8680166666666668
82,valid,1.6123836664358775,0.625
83,train,0.3127075891047716,0.8900833333333333
83,valid,2.067552550211549,0.6098333333333333
84,train,0.30706493292252224,0.8919666666666667
84,valid,1.5279600703716278,0.61575
85,train,0.3039136899014314,0.8932833333333333
85,valid,2.2605682754516603,0.5779166666666666
86,train,0.3689983821213245,0.8695166666666667
86,valid,1.9696238835652669,0.5833333333333334
87,train,0.300224326411883,0.8929166666666667
87,valid,1.9942878911892572,0.6090833333333333
88,train,0.2771051012178262,0.90185
88,valid,2.976890028715134,0.4846666666666667
89,train,0.641101905465126,0.7831333333333333
89,valid,1.3350621113181114,0.6584166666666667
90,train,0.32404519713918367,0.8869166666666667
90,valid,1.7606421987215677,0.603
91,train,0.2858732654253642,0.8974333333333334
91,valid,1.6960778844853241,0.6345
92,train,0.28088993192712464,0.8977166666666667
92,valid,1.5849242587884267,0.64875
93,train,0.27780407085021336,0.9048166666666666
93,valid,2.3466525828838347,0.5835
94,train,0.30883487133185067,0.8904166666666666
94,valid,1.5674073193470637,0.6481666666666667
95,train,0.275900702436765,0.9048999999999999
95,valid,1.7425816679000854,0.6126666666666667
96,train,0.30509839417537055,0.8927333333333333
96,valid,1.8150106818477312,0.6075833333333334
97,train,0.29114843276143076,0.8962166666666667
97,valid,1.6275832835833233,0.648
98,train,0.2529818324198326,0.9079666666666667
98,valid,1.6976646065711976,0.625
99,train,0.23921481728553773,0.9163333333333333
99,valid,1.6832514784733454,0.6401666666666667
100,train,0.24075453355908394,0.9173500000000001
100,valid,2.072475800116857,0.5958333333333333
101,train,0.32055541171630225,0.88615
101,valid,2.002838121453921,0.5770833333333333
102,train,0.3185160034696261,0.8914166666666666
102,valid,1.6752981237570446,0.6405833333333334
103,train,0.22880357226729392,0.9182666666666667
103,valid,2.5790081151326496,0.5628333333333333
104,train,0.23220086114108562,0.9213500000000001
