epoch,set,loss,acc
110,train,0.9965022402604421,0.6891333333333334
110,valid,1.4940751540660857,0.5710000000000001
111,train,1.019071270386378,0.6877333333333333
111,valid,1.7840753763914108,0.5746666666666667
112,train,0.9512306354840596,0.7058166666666666
112,valid,1.7437864297628403,0.5635833333333333
113,train,1.0040585508346558,0.6974666666666667
113,valid,1.4916842778523762,0.5966666666666667
114,train,0.9122716358502706,0.7051000000000001
114,valid,1.6539301986495654,0.5731666666666666
115,train,1.0213051293691,0.6918000000000001
115,valid,1.613075530131658,0.5570833333333334
116,train,0.9388739337921143,0.7076833333333334
116,valid,1.8411946268876394,0.582
117,train,0.9606963849067688,0.7064333333333334
117,valid,1.4667720770835877,0.5786666666666667
118,train,0.9400100724895796,0.7080833333333333
118,valid,1.8841271555423738,0.55675
119,train,0.9049089705149332,0.7113833333333334
119,valid,1.8454626460870107,0.5541666666666667
120,train,0.9619445836544037,0.70195
120,valid,1.3599803487459818,0.60875
121,train,1.0154534843762715,0.69065
121,valid,1.6780926662683486,0.5651666666666667
122,train,0.8919778800010681,0.7163333333333334
122,valid,1.4563827141125998,0.624
123,train,0.9416029273668926,0.7039666666666667
123,valid,1.6972688841819763,0.5816666666666667
124,train,0.897954906543096,0.7121333333333334
124,valid,1.5257612212498983,0.5830000000000001
125,train,0.8880285352865855,0.72055
125,valid,1.556799161831538,0.5769166666666666
126,train,0.8667540684541066,0.72175
126,valid,1.5845894066492716,0.5813333333333334
127,train,0.8922097961902619,0.7189333333333334
127,valid,1.7132954891522725,0.5614166666666667
128,train,0.8817721782525381,0.7170500000000001
128,valid,1.6928498548269273,0.58975
129,train,0.9061786785920461,0.71515
129,valid,1.5468103885650635,0.5884166666666667
130,train,0.9138588218688964,0.7101833333333334
130,valid,1.74745341082414,0.6003333333333333
131,train,0.887659638206164,0.7147666666666668
131,valid,1.5199289391438167,0.5939166666666668
132,train,0.8933755877017975,0.7173
132,valid,1.6002339657147726,0.5649166666666666
133,train,0.9448086046775183,0.7143
133,valid,1.4847463548183442,0.6148333333333333
134,train,0.8719729815324148,0.7225166666666667
134,valid,1.5640665231148403,0.58125
135,train,0.9205768306255341,0.7109666666666667
135,valid,1.6941258839766185,0.5754166666666667
136,train,0.8901748880942663,0.7209666666666666
136,valid,1.545971489350001,0.6177499999999999
137,train,0.9320066994825998,0.7102666666666667
137,valid,1.5294521848360698,0.5900833333333334
138,train,0.8897039170265197,0.7160166666666667
138,valid,1.6946704391638439,0.5981666666666666
139,train,0.8916552144289017,0.7173999999999999
139,valid,1.7509334369500478,0.55825
140,train,0.8612561749617259,0.7276333333333334
140,valid,1.4762312873204548,0.6091666666666666
141,train,0.874642789999644,0.7244666666666667
141,valid,2.0200942424933115,0.5576666666666668
142,train,0.8532862479289373,0.7317166666666667
142,valid,1.6140661972761154,0.6065833333333334
143,train,0.8480127819379171,0.7282333333333333
143,valid,1.6505578980843225,0.5644166666666667
144,train,0.9486436765988667,0.7092666666666667
144,valid,1.6022625470161438,0.6
145,train,0.9385056749184927,0.71115
145,valid,1.9736229296525318,0.5414166666666667
146,train,0.8922682741483052,0.7193833333333334
146,valid,1.449179054101308,0.5946666666666667
147,train,0.8593763363361359,0.7308500000000001
147,valid,1.6085858341058095,0.6098333333333333
148,train,0.9160882245699564,0.7241000000000001
148,valid,1.8846045285463333,0.5849166666666666
149,train,0.8898572982947032,0.7206499999999999
149,valid,1.5946058853467306,0.59675
150,train,0.8789907623132069,0.7241000000000001
150,valid,1.8985234320163726,0.5470833333333334
151,train,0.8646982620557149,0.7277166666666667
151,valid,1.8719721468289694,0.6046666666666667
152,train,0.8821872980594635,0.72855
152,valid,1.7759343787034352,0.57125
153,train,0.8905859183470408,0.7261166666666666
153,valid,1.5292549455165863,0.59525
154,train,0.8623762331803639,0.7291833333333334
154,valid,1.8605468336741129,0.5688333333333333
155,train,0.901067805369695,0.7263999999999999
155,valid,1.8917505852878094,0.5998333333333333
156,train,0.8480890599091848,0.7342166666666667
156,valid,1.4673914961020151,0.6096666666666667
157,train,0.8177675824165345,0.7430666666666667
157,valid,1.77799742102623,0.5685833333333333
158,train,0.9340026140610377,0.7177333333333332
158,valid,1.9444418434302013,0.5573333333333333
159,train,0.8248933132886886,0.7397666666666667
159,valid,1.6301359724998474,0.5791666666666667
160,train,0.7821801052888234,0.7485166666666667
160,valid,1.8570905178785324,0.5989166666666667
161,train,0.8761918579339981,0.7297166666666667
161,valid,1.5367016967137654,0.6116666666666667
162,train,0.8027644672791163,0.7449333333333334
162,valid,2.218670444289843,0.5248333333333333
163,train,0.8558347794612249,0.7337666666666667
163,valid,1.983515921632449,0.5929166666666666
164,train,0.8031849339405696,0.7420333333333333
164,valid,1.7733241824309032,0.5935833333333332
165,train,0.8944625784556071,0.7283999999999999
165,valid,1.8034266992410024,0.5815833333333333
166,train,0.8273156152963639,0.7422333333333333
166,valid,1.5592602614561717,0.6068333333333333
167,train,0.8608576573530833,0.7274833333333333
167,valid,1.7525963258743287,0.5843333333333334
168,train,0.8699677077929179,0.7361666666666666
168,valid,1.5976673078536987,0.60975
169,train,0.7919162261883418,0.74685
169,valid,2.4586651600400606,0.5219166666666666
170,train,0.7882457313934962,0.7477166666666667
170,valid,1.6661319184303283,0.6098333333333333
171,train,0.8276848231554031,0.7443166666666666
171,valid,2.2783779474099477,0.5235833333333333
172,train,0.8912399049202601,0.7301000000000001
172,valid,2.0865036042531333,0.5466666666666666
173,train,0.804283578077952,0.7423000000000001
173,valid,1.7340101532141368,0.59575
174,train,0.8319083537260691,0.7374666666666667
174,valid,1.682197293837865,0.6039166666666667
175,train,0.8469912044207255,0.73785
175,valid,1.841506489912669,0.5826666666666667
176,train,0.8175002022981643,0.74255
176,valid,1.7266762646039326,0.6115833333333334
177,train,0.7444566666682562,0.7601333333333333
177,valid,1.7124884128570557,0.57375
178,train,0.8252265156110128,0.7391833333333334
178,valid,1.7876078573862713,0.5896666666666667
179,train,0.8513630740642547,0.7370166666666668
179,valid,1.6715099239349365,0.567
180,train,0.82949522848924,0.74355
180,valid,1.5230799070994059,0.60875
181,train,0.8006662305990855,0.7505333333333333
181,valid,1.6692575295766194,0.6042500000000001
182,train,0.8006242797970772,0.7474333333333334
182,valid,1.9038313965002696,0.5739166666666667
183,train,0.781325961470604,0.7500666666666667
183,valid,1.6468037569522858,0.5870833333333333
184,train,0.768456973473231,0.7545166666666667
184,valid,1.6755365069707235,0.5708333333333333
185,train,0.799563916126887,0.7450166666666668
185,valid,1.7816122706731161,0.5645
186,train,0.7759768286943436,0.7498999999999999
186,valid,1.7652035800615946,0.5775833333333333
187,train,0.8160081007480622,0.74415
187,valid,1.9511171666781109,0.5960000000000001
188,train,0.8278012759412329,0.7460833333333333
188,valid,2.0405291960636776,0.5885
189,train,0.7389137714306514,0.7614666666666667
189,valid,1.8401435128847758,0.5770833333333333
190,train,0.7913122692902883,0.7533500000000001
190,valid,2.2347188997268677,0.5510833333333333
191,train,0.7672361866235733,0.75905
191,valid,1.6901907948652903,0.5930833333333334
192,train,0.8327868963479996,0.7397666666666667
192,valid,1.8024186770121255,0.567
193,train,0.736568644007047,0.7647166666666667
193,valid,1.8844583535194397,0.5720833333333334
194,train,0.7729737073580424,0.7519666666666667
194,valid,1.9185482414563497,0.5905833333333333
195,train,0.7954436031381289,0.7474833333333333
195,valid,1.6236832483609518,0.61275
196,train,0.8049784154891968,0.7502666666666667
196,valid,1.8676355119546255,0.5791666666666667
197,train,0.7434702048699061,0.7643833333333334
197,valid,1.7946630382537843,0.6029166666666667
198,train,0.7397388736406962,0.7603
198,valid,1.6014879822731019,0.61125
199,train,0.7621035592953364,0.7632166666666667
199,valid,1.9108020341396332,0.5635833333333333
200,train,0.7589618539810181,0.7597666666666667
200,valid,1.6308143250147502,0.5940833333333333
